Algorithm,Trial,ObservationRatio,Status,MaskSeed,SpatterSeed,TensorInitializationSeed,MatrixInitializationSeed,ExecutionSeed,ActualObservationRatio,RealizedSpatterDensity,EffectiveChangedPixelDensity,HuberDelta,AccuracyEvaluationRuntimeSeconds,PostCalibrationMeanReferenceNRE,FinalFrameReferenceNRE,LateWindowMeanReferenceNRE
RSI_OLSTEC,9,0.1,successful,10009,20009,30009,40009,500910,0.100008577860384,0.0100065331010453,0.0100065331010453,0.1,125.8430165,0.0521238328088815,0.0619259820317541,0.0533623087459808
CP_WOPT,10,0.1,successful,10010,20010,30010,40010,501001,0.100063273590066,0.0100114076047322,0.0100114076047322,0.1,248.2031493,0.176050660323598,0.196960266498779,0.184177243735476
Petrels,10,0.1,successful,10010,20010,30010,40010,501002,0.100063273590066,0.0100114076047322,0.0100114076047322,0.1,131.2271307,0.127952378967057,0.160196114905731,0.131981149296747
Grasta,10,0.1,successful,10010,20010,30010,40010,40010,0.100063273590066,0.0100114076047322,0.0100114076047322,0.1,117.2294176,0.203150499976092,0.192183573367506,0.17832038591778
Grouse,10,0.1,successful,10010,20010,30010,40010,501004,0.100063273590066,0.0100114076047322,0.0100114076047322,0.1,112.5390801,1.00167942801486,1.00136278051153,1.00164101040022
TeCPSGD,10,0.1,successful,10010,20010,30010,40010,501005,0.100063273590066,0.0100114076047322,0.0100114076047322,0.1,112.3219101,0.191337695635525,0.184230449253393,0.172807159447713
OLSTEC_70,10,0.1,successful,10010,20010,30010,40010,501006,0.100063273590066,0.0100114076047322,0.0100114076047322,0.1,118.6183149,0.122803657034004,0.15327482702116,0.128100052465882
OLSTEC_80,10,0.1,successful,10010,20010,30010,40010,501007,0.100063273590066,0.0100114076047322,0.0100114076047322,0.1,118.5078742,0.113305426920725,0.145855071322086,0.116833095272485
OLSTEC_90,10,0.1,successful,10010,20010,30010,40010,501008,0.100063273590066,0.0100114076047322,0.0100114076047322,0.1,118.402555,0.0999502375814093,0.125062846199052,0.103877247997648
OLSTEC_99,10,0.1,successful,10010,20010,30010,40010,501009,0.100063273590066,0.0100114076047322,0.0100114076047322,0.1,118.5278007,0.0771754373560894,0.107353144541881,0.0764374703142986
RSI_OLSTEC,10,0.1,successful,10010,20010,30010,40010,501010,0.100063273590066,0.0100114076047322,0.0100114076047322,0.1,125.7093543,0.0521254695650763,0.0635820736121974,0.053025184580051
CP_WOPT,11,0.1,successful,10011,20011,30011,40011,501101,0.100081948636658,0.00999333395794506,0.00999333395794506,0.1,234.0933962,0.177093986157353,0.197891088702149,0.185036111154424
Petrels,11,0.1,successful,10011,20011,30011,40011,501102,0.100081948636658,0.00999333395794506,0.00999333395794506,0.1,136.4146875,0.128425001429604,0.159199913001389,0.133270884226472
Grasta,11,0.1,successful,10011,20011,30011,40011,40011,0.100081948636658,0.00999333395794506,0.00999333395794506,0.1,117.6842921,0.203245357330473,0.193621998068286,0.180729768473319
Grouse,11,0.1,successful,10011,20011,30011,40011,501104,0.100081948636658,0.00999333395794506,0.00999333395794506,0.1,111.86881,1.00162951130888,1.00218085913078,1.00185671642463
TeCPSGD,11,0.1,successful,10011,20011,30011,40011,501105,0.100081948636658,0.00999333395794506,0.00999333395794506,0.1,111.9849735,0.217955282391594,0.18486122235169,0.172996368843703
OLSTEC_70,11,0.1,successful,10011,20011,30011,40011,501106,0.100081948636658,0.00999333395794506,0.00999333395794506,0.1,118.0376361,0.12288202991186,0.140526584619138,0.126912804819404
OLSTEC_80,11,0.1,successful,10011,20011,30011,40011,501107,0.100081948636658,0.00999333395794506,0.00999333395794506,0.1,118.086513,0.114532466902536,0.131376482578007,0.12029962096503
OLSTEC_90,11,0.1,successful,10011,20011,30011,40011,501108,0.100081948636658,0.00999333395794506,0.00999333395794506,0.1,118.1541925,0.0997514678048022,0.125361606346718,0.105857843423459
OLSTEC_99,11,0.1,successful,10011,20011,30011,40011,501109,0.100081948636658,0.00999333395794506,0.00999333395794506,0.1,117.8711715,0.0781148131370252,0.101675107949198,0.0774547917886276
RSI_OLSTEC,11,0.1,successful,10011,20011,30011,40011,501110,0.100081948636658,0.00999333395794506,0.00999333395794506,0.1,124.9451813,0.0524837604917463,0.0624290088699972,0.0534283788203171
CP_WOPT,12,0.1,successful,10012,20012,30012,40012,501201,0.100004273103881,0.00997950176241796,0.00997950176241796,0.1,275.385875,0.179255673997425,0.201844141650329,0.187255319669748
Petrels,12,0.1,successful,10012,20012,30012,40012,501202,0.100004273103881,0.00997950176241796,0.00997950176241796,0.1,131.2701995,0.127949285586781,0.164531072761623,0.132328553895707
Grasta,12,0.1,successful,10012,20012,30012,40012,40012,0.100004273103881,0.00997950176241796,0.00997950176241796,0.1,117.3224889,0.203569896750742,0.191038075692304,0.178662202932403
Grouse,12,0.1,successful,10012,20012,30012,40012,501204,0.100004273103881,0.00997950176241796,0.00997950176241796,0.1,112.7855669,1.00170301745063,1.00239783743048,1.00151729008979
TeCPSGD,12,0.1,successful,10012,20012,30012,40012,501205,0.100004273103881,0.00997950176241796,0.00997950176241796,0.1,112.8462435,0.206469731368482,0.184178359818176,0.172864527341102
OLSTEC_70,12,0.1,successful,10012,20012,30012,40012,501206,0.100004273103881,0.00997950176241796,0.00997950176241796,0.1,119.0188917,0.123453088175022,0.152299408666872,0.12820075104147
OLSTEC_80,12,0.1,successful,10012,20012,30012,40012,501207,0.100004273103881,0.00997950176241796,0.00997950176241796,0.1,119.0459634,0.113551668515041,0.138095084525581,0.117841741904127
OLSTEC_90,12,0.1,successful,10012,20012,30012,40012,501208,0.100004273103881,0.00997950176241796,0.00997950176241796,0.1,119.5570269,0.100194465374709,0.128829614458057,0.104197819101522
OLSTEC_99,12,0.1,successful,10012,20012,30012,40012,501209,0.100004273103881,0.00997950176241796,0.00997950176241796,0.1,119.6502644,0.0757988319351839,0.104355796695556,0.0751791974053741
RSI_OLSTEC,12,0.1,successful,10012,20012,30012,40012,501210,0.100004273103881,0.00997950176241796,0.00997950176241796,0.1,126.4707376,0.0523845251184844,0.0622198452542038,0.0538346968241764
CP_WOPT,13,0.1,successful,10013,20013,30013,40013,501301,0.0998840881006401,0.00999966448221376,0.00999966448221376,0.1,234.8618869,0.174833659050449,0.211963558813213,0.178009577651907
Petrels,13,0.1,successful,10013,20013,30013,40013,501302,0.0998840881006401,0.00999966448221376,0.00999966448221376,0.1,140.7175357,0.12796304589499,0.152584714202757,0.131741860374364
Grasta,13,0.1,successful,10013,20013,30013,40013,40013,0.0998840881006401,0.00999966448221376,0.00999966448221376,0.1,139.8507259,0.203783443201087,0.187295902311142,0.178580209023163
Grouse,13,0.1,successful,10013,20013,30013,40013,501304,0.0998840881006401,0.00999966448221376,0.00999966448221376,0.1,127.0229525,1.00168095119993,1.00105531353058,1.00173752151542
TeCPSGD,13,0.1,successful,10013,20013,30013,40013,501305,0.0998840881006401,0.00999966448221376,0.00999966448221376,0.1,131.916931,0.197862226657405,0.184085787093863,0.17284428896005
OLSTEC_70,13,0.1,successful,10013,20013,30013,40013,501306,0.0998840881006401,0.00999966448221376,0.00999966448221376,0.1,129.3235972,0.121138100818653,0.132416439309449,0.12456793485417
OLSTEC_80,13,0.1,successful,10013,20013,30013,40013,501307,0.0998840881006401,0.00999966448221376,0.00999966448221376,0.1,128.3730421,0.113830268565011,0.129481534647382,0.118015645083327
OLSTEC_90,13,0.1,successful,10013,20013,30013,40013,501308,0.0998840881006401,0.00999966448221376,0.00999966448221376,0.1,127.1778731,0.0986878423390463,0.120582255462229,0.103163169780179
OLSTEC_99,13,0.1,successful,10013,20013,30013,40013,501309,0.0998840881006401,0.00999966448221376,0.00999966448221376,0.1,127.1207684,0.0776472428051956,0.106540882909395,0.0776189372008519
RSI_OLSTEC,13,0.1,successful,10013,20013,30013,40013,501310,0.0998840881006401,0.00999966448221376,0.00999966448221376,0.1,133.5444799,0.052191951488585,0.0624961274117243,0.052982828562392
CP_WOPT,14,0.1,successful,10014,20014,30014,40014,501401,0.0999947773174783,0.00999735384085568,0.00999735384085568,0.1,217.7958753,0.177369516758329,0.197737754021415,0.185606234308225
Petrels,14,0.1,successful,10014,20014,30014,40014,501402,0.0999947773174783,0.00999735384085568,0.00999735384085568,0.1,131.1101227,0.127473154015104,0.158179961691955,0.13187562258133
Grasta,14,0.1,successful,10014,20014,30014,40014,40014,0.0999947773174783,0.00999735384085568,0.00999735384085568,0.1,121.0173288,0.202914695772038,0.19514802811305,0.179450062487965
Grouse,14,0.1,successful,10014,20014,30014,40014,501404,0.0999947773174783,0.00999735384085568,0.00999735384085568,0.1,117.7700457,1.00167424791607,1.00112844281471,1.00166676498565
TeCPSGD,14,0.1,successful,10014,20014,30014,40014,501405,0.0999947773174783,0.00999735384085568,0.00999735384085568,0.1,118.5915976,0.187977955126335,0.18476564340352,0.172825319288452
OLSTEC_70,14,0.1,successful,10014,20014,30014,40014,501406,0.0999947773174783,0.00999735384085568,0.00999735384085568,0.1,124.300605,0.122574398610247,0.135661777057851,0.127888607848233
OLSTEC_80,14,0.1,successful,10014,20014,30014,40014,501407,0.0999947773174783,0.00999735384085568,0.00999735384085568,0.1,124.521129,0.114371321200551,0.126522221499469,0.119178896096782
OLSTEC_90,14,0.1,successful,10014,20014,30014,40014,501408,0.0999947773174783,0.00999735384085568,0.00999735384085568,0.1,124.3571049,0.0997966486189592,0.116967893356178,0.1037673405565
OLSTEC_99,14,0.1,successful,10014,20014,30014,40014,501409,0.0999947773174783,0.00999735384085568,0.00999735384085568,0.1,124.6170962,0.0760849291083996,0.104466592772697,0.0762209874654406
RSI_OLSTEC,14,0.1,successful,10014,20014,30014,40014,501410,0.0999947773174783,0.00999735384085568,0.00999735384085568,0.1,132.3669642,0.0525726993509167,0.0614718870449537,0.0532493590921092
CP_WOPT,15,0.1,successful,10015,20015,30015,40015,501501,0.0999455891439105,0.00999757540920509,0.00999757540920509,0.1,231.7941311,0.177189780668056,0.196986251168214,0.185360209062282
Petrels,15,0.1,successful,10015,20015,30015,40015,501502,0.0999455891439105,0.00999757540920509,0.00999757540920509,0.1,131.1658686,0.127962708023825,0.158273845304614,0.131655374720563
Grasta,15,0.1,successful,10015,20015,30015,40015,40015,0.0999455891439105,0.00999757540920509,0.00999757540920509,0.1,117.1005332,0.202612044393267,0.185334306558577,0.175621972626229
Grouse,15,0.1,successful,10015,20015,30015,40015,501504,0.0999455891439105,0.00999757540920509,0.00999757540920509,0.1,112.5274979,1.00173146053275,1.00231329580815,1.00165483939631
TeCPSGD,15,0.1,successful,10015,20015,30015,40015,501505,0.0999455891439105,0.00999757540920509,0.00999757540920509,0.1,112.9500778,0.186009323772476,0.184733378770884,0.172969552306716
OLSTEC_70,15,0.1,successful,10015,20015,30015,40015,501506,0.0999455891439105,0.00999757540920509,0.00999757540920509,0.1,118.7755432,0.122323755097921,0.148455434031038,0.126541051794311
OLSTEC_80,15,0.1,successful,10015,20015,30015,40015,501507,0.0999455891439105,0.00999757540920509,0.00999757540920509,0.1,118.690137,0.114785996126038,0.138867619257038,0.118772834487509
OLSTEC_90,15,0.1,successful,10015,20015,30015,40015,501508,0.0999455891439105,0.00999757540920509,0.00999757540920509,0.1,118.6590498,0.0995250840726178,0.132687227450606,0.103914940304049
OLSTEC_99,15,0.1,successful,10015,20015,30015,40015,501509,0.0999455891439105,0.00999757540920509,0.00999757540920509,0.1,118.7695413,0.0765544729252225,0.098894911915815,0.075891985277253
RSI_OLSTEC,15,0.1,successful,10015,20015,30015,40015,501510,0.0999455891439105,0.00999757540920509,0.00999757540920509,0.1,125.4046178,0.0522244561381996,0.0616554647283066,0.0529403307171623
CP_WOPT,16,0.1,successful,10016,20016,30016,40016,501601,0.100014528553197,0.010005678480269,0.010005678480269,0.1,238.1355772,0.177009757295176,0.197170616545062,0.185202789710476
Petrels,16,0.1,successful,10016,20016,30016,40016,501602,0.100014528553197,0.010005678480269,0.010005678480269,0.1,131.12825,0.128599834093752,0.160192920752421,0.13333996970797
Grasta,16,0.1,successful,10016,20016,30016,40016,40016,0.100014528553197,0.010005678480269,0.010005678480269,0.1,117.109638,0.204105658979677,0.186630506330567,0.180246928746136
Grouse,16,0.1,successful,10016,20016,30016,40016,501604,0.100014528553197,0.010005678480269,0.010005678480269,0.1,112.5949412,1.00162675957475,1.00104204435711,1.00157473358413
TeCPSGD,16,0.1,successful,10016,20016,30016,40016,501605,0.100014528553197,0.010005678480269,0.010005678480269,0.1,112.9438924,0.214758387577103,0.184938727953607,0.172923988697973
OLSTEC_70,16,0.1,successful,10016,20016,30016,40016,501606,0.100014528553197,0.010005678480269,0.010005678480269,0.1,118.5881899,0.12274947693042,0.136291346681485,0.129673980034091
OLSTEC_80,16,0.1,successful,10016,20016,30016,40016,501607,0.100014528553197,0.010005678480269,0.010005678480269,0.1,118.5988752,0.113753338328129,0.12759269549852,0.120556149169179
OLSTEC_90,16,0.1,successful,10016,20016,30016,40016,501608,0.100014528553197,0.010005678480269,0.010005678480269,0.1,118.6324998,0.0989568419751239,0.10866041630122,0.10445548827158
OLSTEC_99,16,0.1,successful,10016,20016,30016,40016,501609,0.100014528553197,0.010005678480269,0.010005678480269,0.1,118.6081463,0.0770448643105542,0.096640239212839,0.0784002537659542
RSI_OLSTEC,16,0.1,successful,10016,20016,30016,40016,501610,0.100014528553197,0.010005678480269,0.010005678480269,0.1,125.7254668,0.0523099291688069,0.0612156225532498,0.0531032144073084
CP_WOPT,17,0.1,successful,10017,20017,30017,40017,501701,0.0999799638906896,0.0100256196317154,0.0100256196317154,0.1,229.5122636,0.176807157275436,0.198533470081512,0.184624835081969
Petrels,17,0.1,successful,10017,20017,30017,40017,501702,0.0999799638906896,0.0100256196317154,0.0100256196317154,0.1,136.3677518,0.128003990367718,0.1634124821498,0.133043806332447
Grasta,17,0.1,successful,10017,20017,30017,40017,40017,0.0999799638906896,0.0100256196317154,0.0100256196317154,0.1,122.8517905,0.203440665048664,0.190848250784788,0.179423056054068
Grouse,17,0.1,successful,10017,20017,30017,40017,501704,0.0999799638906896,0.0100256196317154,0.0100256196317154,0.1,115.8317899,1.00166522781855,1.00174748822875,1.00177683635549
TeCPSGD,17,0.1,successful,10017,20017,30017,40017,501705,0.0999799638906896,0.0100256196317154,0.0100256196317154,0.1,112.1832325,0.199282158068908,0.185125356340167,0.173003933144422
OLSTEC_70,17,0.1,successful,10017,20017,30017,40017,501706,0.0999799638906896,0.0100256196317154,0.0100256196317154,0.1,118.2470127,0.122216070365401,0.15133315019023,0.126572932280347
OLSTEC_80,17,0.1,successful,10017,20017,30017,40017,501707,0.0999799638906896,0.0100256196317154,0.0100256196317154,0.1,118.0932023,0.113839783070464,0.139166156874473,0.117589094551441
OLSTEC_90,17,0.1,successful,10017,20017,30017,40017,501708,0.0999799638906896,0.0100256196317154,0.0100256196317154,0.1,118.1758945,0.100005049201338,0.119337209492862,0.103958822374428
OLSTEC_99,17,0.1,successful,10017,20017,30017,40017,501709,0.0999799638906896,0.0100256196317154,0.0100256196317154,0.1,118.0947657,0.0776612293238658,0.105634959018601,0.079084728896631
RSI_OLSTEC,17,0.1,successful,10017,20017,30017,40017,501710,0.0999799638906896,0.0100256196317154,0.0100256196317154,0.1,125.1318378,0.0520850570076724,0.0613844107706277,0.0527573605850597
CP_WOPT,18,0.1,successful,10018,20018,30018,40018,501801,0.10003557754639,0.010015079308808,0.010015079308808,0.1,231.3706407,0.17719957535655,0.197713843457814,0.185219108422387
Petrels,18,0.1,successful,10018,20018,30018,40018,501802,0.10003557754639,0.010015079308808,0.010015079308808,0.1,136.2324435,0.128252235224102,0.155993574871943,0.131585687765588
Grasta,18,0.1,successful,10018,20018,30018,40018,40018,0.10003557754639,0.010015079308808,0.010015079308808,0.1,122.0894291,0.203994986988283,0.18652921728095,0.176676871041677
Grouse,18,0.1,successful,10018,20018,30018,40018,501804,0.10003557754639,0.010015079308808,0.010015079308808,0.1,116.9767847,1.00170133376299,1.00095538865606,1.00166487625797
TeCPSGD,18,0.1,successful,10018,20018,30018,40018,501805,0.10003557754639,0.010015079308808,0.010015079308808,0.1,116.8963598,0.221798667692794,0.184963840588843,0.172824627589652
OLSTEC_70,18,0.1,successful,10018,20018,30018,40018,501806,0.10003557754639,0.010015079308808,0.010015079308808,0.1,123.3193368,0.122370116771869,0.132706070476812,0.126359981028582
OLSTEC_80,18,0.1,successful,10018,20018,30018,40018,501807,0.10003557754639,0.010015079308808,0.010015079308808,0.1,123.3614352,0.112930219498448,0.11878454990509,0.118542815640021
OLSTEC_90,18,0.1,successful,10018,20018,30018,40018,501808,0.10003557754639,0.010015079308808,0.010015079308808,0.1,122.9565283,0.0989745403658753,0.124932010910101,0.10257227189218
OLSTEC_99,18,0.1,successful,10018,20018,30018,40018,501809,0.10003557754639,0.010015079308808,0.010015079308808,0.1,122.9511893,0.0776760833177805,0.0994276942384285,0.0798791241417059
RSI_OLSTEC,18,0.1,successful,10018,20018,30018,40018,501810,0.10003557754639,0.010015079308808,0.010015079308808,0.1,130.0159304,0.0523729823490258,0.0607168520027183,0.0530959078577234
CP_WOPT,19,0.1,successful,10019,20019,30019,40019,501901,0.0999783496070011,0.00999782863017584,0.00999782863017584,0.1,255.4132773,0.17772825507115,0.198561169336657,0.185898391498402
Petrels,19,0.1,successful,10019,20019,30019,40019,501902,0.0999783496070011,0.00999782863017584,0.00999782863017584,0.1,136.6233163,0.127504556842219,0.157444135697408,0.131191882718382
Grasta,19,0.1,successful,10019,20019,30019,40019,40019,0.0999783496070011,0.00999782863017584,0.00999782863017584,0.1,122.3652148,0.202267488467918,0.19017937377159,0.176355199643415
Grouse,19,0.1,successful,10019,20019,30019,40019,501904,0.0999783496070011,0.00999782863017584,0.00999782863017584,0.1,117.243587,1.00170858668898,1.0011492111255,1.00176854099735
TeCPSGD,19,0.1,successful,10019,20019,30019,40019,501905,0.0999783496070011,0.00999782863017584,0.00999782863017584,0.1,117.314955,0.197869441556683,0.184874912634177,0.172824348847494
OLSTEC_70,19,0.1,successful,10019,20019,30019,40019,501906,0.0999783496070011,0.00999782863017584,0.00999782863017584,0.1,123.4581773,0.122856211651798,0.138244268397,0.127393399313402
OLSTEC_80,19,0.1,successful,10019,20019,30019,40019,501907,0.0999783496070011,0.00999782863017584,0.00999782863017584,0.1,123.0563782,0.113858496109277,0.138582188251816,0.11899747671206
OLSTEC_90,19,0.1,successful,10019,20019,30019,40019,501908,0.0999783496070011,0.00999782863017584,0.00999782863017584,0.1,123.0871542,0.0995518040538542,0.110628839844621,0.104309050519257
OLSTEC_99,19,0.1,successful,10019,20019,30019,40019,501909,0.0999783496070011,0.00999782863017584,0.00999782863017584,0.1,123.1022668,0.0762973105907136,0.0976985558794012,0.0754328860036772
RSI_OLSTEC,19,0.1,successful,10019,20019,30019,40019,501910,0.0999783496070011,0.00999782863017584,0.00999782863017584,0.1,130.2546417,0.0522916877652749,0.0611187766127899,0.053201395902313
CP_WOPT,20,0.1,successful,10020,20020,30020,40020,502001,0.10005137220444,0.00998934572765578,0.00998934572765578,0.1,222.0917195,0.176940888163161,0.200012302528005,0.185284089837048
Petrels,20,0.1,successful,10020,20020,30020,40020,502002,0.10005137220444,0.00998934572765578,0.00998934572765578,0.1,131.303114,0.127447830727737,0.157265579082746,0.132122456387764
Grasta,20,0.1,successful,10020,20020,30020,40020,40020,0.10005137220444,0.00998934572765578,0.00998934572765578,0.1,117.1369626,0.202591846817645,0.188581625611994,0.176483175434388
Grouse,20,0.1,successful,10020,20020,30020,40020,502004,0.10005137220444,0.00998934572765578,0.00998934572765578,0.1,112.5335601,1.00167496465724,1.00059880441702,1.00174319829119
TeCPSGD,20,0.1,successful,10020,20020,30020,40020,502005,0.10005137220444,0.00998934572765578,0.00998934572765578,0.1,112.0035085,0.188912818362739,0.184906431335517,0.172855351550301
OLSTEC_70,20,0.1,successful,10020,20020,30020,40020,502006,0.10005137220444,0.00998934572765578,0.00998934572765578,0.1,118.399935,0.122562904215961,0.129708070357875,0.126685608796795
OLSTEC_80,20,0.1,successful,10020,20020,30020,40020,502007,0.10005137220444,0.00998934572765578,0.00998934572765578,0.1,120.2046343,0.11302562215279,0.1244712590971,0.118894354583661
OLSTEC_90,20,0.1,successful,10020,20020,30020,40020,502008,0.10005137220444,0.00998934572765578,0.00998934572765578,0.1,123.9492852,0.0983782629793009,0.120605222231357,0.10424209061614
OLSTEC_99,20,0.1,successful,10020,20020,30020,40020,502009,0.10005137220444,0.00998934572765578,0.00998934572765578,0.1,123.4629241,0.0778251859291994,0.109797913473208,0.0780221548361883
RSI_OLSTEC,20,0.1,successful,10020,20020,30020,40020,502010,0.10005137220444,0.00998934572765578,0.00998934572765578,0.1,130.4709239,0.0522919734996203,0.0607581380863881,0.0530333705235755
CP_WOPT,21,0.1,successful,10021,20021,30021,40021,502101,0.10006501448424,0.00996288413621262,0.00996288413621262,0.1,218.8863703,0.177306602650332,0.198125215080004,0.185477274493671
Petrels,21,0.1,successful,10021,20021,30021,40021,502102,0.10006501448424,0.00996288413621262,0.00996288413621262,0.1,131.4025609,0.128136882617335,0.152808606816837,0.132373066233654
Grasta,21,0.1,successful,10021,20021,30021,40021,40021,0.10006501448424,0.00996288413621262,0.00996288413621262,0.1,117.3902213,0.2037793216021,0.192881744210364,0.179397782290955
Grouse,21,0.1,successful,10021,20021,30021,40021,502104,0.10006501448424,0.00996288413621262,0.00996288413621262,0.1,112.6197613,1.00171265363612,1.0011630459269,1.00171836274308
TeCPSGD,21,0.1,successful,10021,20021,30021,40021,502105,0.10006501448424,0.00996288413621262,0.00996288413621262,0.1,112.3087592,0.177711715309562,0.18474112098176,0.172852787652273
OLSTEC_70,21,0.1,successful,10021,20021,30021,40021,502106,0.10006501448424,0.00996288413621262,0.00996288413621262,0.1,118.7233436,0.123467797847429,0.130843719052294,0.127849148261377
OLSTEC_80,21,0.1,successful,10021,20021,30021,40021,502107,0.10006501448424,0.00996288413621262,0.00996288413621262,0.1,118.7900803,0.113405735742386,0.115135677935516,0.117517977218784
OLSTEC_90,21,0.1,successful,10021,20021,30021,40021,502108,0.10006501448424,0.00996288413621262,0.00996288413621262,0.1,118.5466067,0.100202647334741,0.106628567986134,0.105822878192471
OLSTEC_99,21,0.1,successful,10021,20021,30021,40021,502109,0.10006501448424,0.00996288413621262,0.00996288413621262,0.1,118.8719754,0.0788818696114492,0.100216475560883,0.0795072916129648
RSI_OLSTEC,21,0.1,successful,10021,20021,30021,40021,502110,0.10006501448424,0.00996288413621262,0.00996288413621262,0.1,125.6352131,0.0522113092778134,0.0608817944207945,0.0530169596755797
CP_WOPT,22,0.1,successful,10022,20022,30022,40022,502201,0.100028582317073,0.00997336115387732,0.00997336115387732,0.1,233.7806999,0.175981702952952,0.193388349862001,0.184104444104463
Petrels,22,0.1,successful,10022,20022,30022,40022,502202,0.100028582317073,0.00997336115387732,0.00997336115387732,0.1,131.3766715,0.127910470839367,0.159667458804904,0.13207729094218
Grasta,22,0.1,successful,10022,20022,30022,40022,40022,0.100028582317073,0.00997336115387732,0.00997336115387732,0.1,117.4192337,0.203740925772713,0.18419396713726,0.177280712625126
Grouse,22,0.1,successful,10022,20022,30022,40022,502204,0.100028582317073,0.00997336115387732,0.00997336115387732,0.1,112.6294075,1.00167678701856,1.00347242190391,1.00169140813685
TeCPSGD,22,0.1,successful,10022,20022,30022,40022,502205,0.100028582317073,0.00997336115387732,0.00997336115387732,0.1,112.3853762,0.173205202966027,0.184522023202513,0.173014251830112
OLSTEC_70,22,0.1,successful,10022,20022,30022,40022,502206,0.100028582317073,0.00997336115387732,0.00997336115387732,0.1,118.5531528,0.124011067545268,0.136235794467616,0.130047817340195
OLSTEC_80,22,0.1,successful,10022,20022,30022,40022,502207,0.100028582317073,0.00997336115387732,0.00997336115387732,0.1,118.3395796,0.114452645535243,0.124812507917335,0.119320716611894
OLSTEC_90,22,0.1,successful,10022,20022,30022,40022,502208,0.100028582317073,0.00997336115387732,0.00997336115387732,0.1,118.3708281,0.10075429036448,0.141228453831714,0.106453297656281
OLSTEC_99,22,0.1,successful,10022,20022,30022,40022,502209,0.100028582317073,0.00997336115387732,0.00997336115387732,0.1,118.4207043,0.0757590376826399,0.105814791720449,0.0773748915877326
RSI_OLSTEC,22,0.1,successful,10022,20022,30022,40022,502210,0.100028582317073,0.00997336115387732,0.00997336115387732,0.1,125.2578043,0.0522345202464536,0.0605776751596492,0.0528853707900057
CP_WOPT,23,0.1,successful,10023,20023,30023,40023,502301,0.0999975944007779,0.00999789193541852,0.00999789193541852,0.1,244.3959503,0.177417341502223,0.199910996081182,0.185781539510782
Petrels,23,0.1,successful,10023,20023,30023,40023,502302,0.0999975944007779,0.00999789193541852,0.00999789193541852,0.1,136.5515048,0.127362861538846,0.160027588114678,0.132152408401991
Grasta,23,0.1,successful,10023,20023,30023,40023,40023,0.0999975944007779,0.00999789193541852,0.00999789193541852,0.1,122.2820274,0.201408888215207,0.188668257752271,0.175650655136914
Grouse,23,0.1,successful,10023,20023,30023,40023,502304,0.0999975944007779,0.00999789193541852,0.00999789193541852,0.1,117.1167893,1.00158559657305,1.00109534736063,1.00161405749202
TeCPSGD,23,0.1,successful,10023,20023,30023,40023,502305,0.0999975944007779,0.00999789193541852,0.00999789193541852,0.1,118.0470455,0.208616622635067,0.184516493676816,0.172838884117072
OLSTEC_70,23,0.1,successful,10023,20023,30023,40023,502306,0.0999975944007779,0.00999789193541852,0.00999789193541852,0.1,123.6808098,0.123454182044274,0.140923847698382,0.129768795480945
OLSTEC_80,23,0.1,successful,10023,20023,30023,40023,502307,0.0999975944007779,0.00999789193541852,0.00999789193541852,0.1,121.23949,0.112679766058341,0.13924633901165,0.118556885202795
OLSTEC_90,23,0.1,successful,10023,20023,30023,40023,502308,0.0999975944007779,0.00999789193541852,0.00999789193541852,0.1,120.6104776,0.0982664249442474,0.126281376953513,0.102756829212212
OLSTEC_99,23,0.1,successful,10023,20023,30023,40023,502309,0.0999975944007779,0.00999789193541852,0.00999789193541852,0.1,121.5306924,0.0776924322113107,0.107661810947528,0.0807870884362057
RSI_OLSTEC,23,0.1,successful,10023,20023,30023,40023,502310,0.0999975944007779,0.00999789193541852,0.00999789193541852,0.1,127.589613,0.0524070301236092,0.0631332900196493,0.0532391304876173
CP_WOPT,24,0.1,successful,10024,20024,30024,40024,502401,0.09995005216352,0.00995417966534316,0.00995417966534316,0.1,256.2000594,0.177146332165205,0.19690723195064,0.185407289027123
Petrels,24,0.1,successful,10024,20024,30024,40024,502402,0.09995005216352,0.00995417966534316,0.00995417966534316,0.1,136.5894919,0.128084042743529,0.156563433467432,0.132207521145426
Grasta,24,0.1,successful,10024,20024,30024,40024,40024,0.09995005216352,0.00995417966534316,0.00995417966534316,0.1,122.1899853,0.202101703574138,0.195053173305445,0.176596083389868
Grouse,24,0.1,successful,10024,20024,30024,40024,502404,0.09995005216352,0.00995417966534316,0.00995417966534316,0.1,117.204938,1.00147893103624,1.00222746715963,1.00144729251137
TeCPSGD,24,0.1,successful,10024,20024,30024,40024,502405,0.09995005216352,0.00995417966534316,0.00995417966534316,0.1,117.9515024,0.208378398752532,0.185037667500953,0.172955851032807
OLSTEC_70,24,0.1,successful,10024,20024,30024,40024,502406,0.09995005216352,0.00995417966534316,0.00995417966534316,0.1,124.0443788,0.122922336097761,0.145345852136589,0.127617182640382
OLSTEC_80,24,0.1,successful,10024,20024,30024,40024,502407,0.09995005216352,0.00995417966534316,0.00995417966534316,0.1,124.2080843,0.114454211092289,0.148118819188136,0.120806312913983
OLSTEC_90,24,0.1,successful,10024,20024,30024,40024,502408,0.09995005216352,0.00995417966534316,0.00995417966534316,0.1,123.9556526,0.0996560335443739,0.121676791238762,0.10468194902146
